id,compound_id,health_effect_id,"orig_health_effect_name","orig_compound_name","orig_citation","citation","citation_type","created_at","updated_at",creator_id,updater_id,source_id,"source_type"
3313,2766,451,"Antimutagenic","ACACETIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,2766,"Compound"
3314,2775,451,"Antimutagenic","AESCULETIN|ESCULETIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,2775,"Compound"
3315,2798,451,"Antimutagenic","APIGENIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,2798,"Compound"
3316,2829,451,"Antimutagenic","RHAMNETIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,2829,"Compound"
3317,3696,451,"Antimutagenic","SAPONINS",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,3696,"Compound"
3318,3840,451,"Antimutagenic","BETA-EUDESMOL",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,3840,"Compound"
3319,4099,451,"Antimutagenic","DEHYDROCOSTUS-LACTONE",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,4099,"Compound"
3320,5457,451,"Antimutagenic","ANTHOCYANINS",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,5457,"Compound"
3321,5956,451,"Antimutagenic","LIGNANS",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,5956,"Compound"
3322,6775,451,"Antimutagenic","CORILAGIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,6775,"Compound"
3323,6785,451,"Antimutagenic","FLAVONE",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,6785,"Compound"
3324,7171,451,"Antimutagenic","PHEOPHYTIN-A",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,7171,"Compound"
3325,7456,451,"Antimutagenic","ASPERULOSIDE",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,7456,"Compound"
3326,8782,451,"Antimutagenic","CINNAMALDEHYDE",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,8782,"Compound"
3327,8783,451,"Antimutagenic","TRANS-CINNAMALDEHYDE",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,8783,"Compound"
3328,8786,451,"Antimutagenic","O-CRESOL",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,8786,"Compound"
3329,8790,451,"Antimutagenic","P-CRESOL",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,8790,"Compound"
3330,10510,451,"Antimutagenic","P-HYDROXY-BENZOIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,10510,"Compound"
3331,10529,451,"Antimutagenic","ZINGIBERONE",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,10529,"Compound"
3332,11639,451,"Antimutagenic","AJOENE",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,11639,"Compound"
3333,11831,451,"Antimutagenic","GENISTEIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,11831,"Compound"
3334,11869,451,"Antimutagenic","NARINGIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,11869,"Compound"
3335,11887,451,"Antimutagenic","QUERCITRIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,11887,"Compound"
3336,11906,451,"Antimutagenic","NORDIHYDROGUAIARETIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,11906,"Compound"
3337,11907,451,"Antimutagenic","QUERCETIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,11907,"Compound"
3338,11941,451,"Antimutagenic","COUMARIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,11941,"Compound"
3339,11964,451,"Antimutagenic","BIS-DEMETHOXYCURCUMIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,11964,"Compound"
3340,11967,451,"Antimutagenic","DEMETHOXYCURCUMIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,11967,"Compound"
3341,12022,451,"Antimutagenic","CRYPTOXANTHIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,12022,"Compound"
3342,12054,451,"Antimutagenic","3-BUTENYL-ISOTHIOCYANATE",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,12054,"Compound"
3343,12055,451,"Antimutagenic","CINNAMIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,12055,"Compound"
3344,12135,451,"Antimutagenic","ANGELICIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,12135,"Compound"
3345,12152,451,"Antimutagenic","FALCARINDIOL",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,12152,"Compound"
3346,12174,451,"Antimutagenic","EUGENOL",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,12174,"Compound"
3347,12193,451,"Antimutagenic","ALLICIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,12193,"Compound"
3348,12202,451,"Antimutagenic","BENZYL-ISOTHIOCYANATE",NULL,"DUKE","DATABASE","2012-04-10 14:17:39","2014-11-05 14:50:16",NULL,NULL,12202,"Compound"
3349,12226,451,"Antimutagenic","BIOCHANIN-A",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:16",NULL,NULL,12226,"Compound"
3350,12295,451,"Antimutagenic","CURCUMIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:16",NULL,NULL,12295,"Compound"
3351,12365,451,"Antimutagenic","BETA-SITOSTEROL",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:16",NULL,NULL,12365,"Compound"
3352,12443,451,"Antimutagenic","ALLYL-ISOTHIOCYANATE",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:16",NULL,NULL,12443,"Compound"
3353,12477,451,"Antimutagenic","XANTHOTOXIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:16",NULL,NULL,12477,"Compound"
3354,12578,451,"Antimutagenic","ELLAGIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:16",NULL,NULL,12578,"Compound"
3355,12589,451,"Antimutagenic","CITRIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:16",NULL,NULL,12589,"Compound"
3356,12608,451,"Antimutagenic","PSORALEN",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:16",NULL,NULL,12608,"Compound"
3357,12629,451,"Antimutagenic","N-NONACOSANE|NONACOSANE",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:16",NULL,NULL,12629,"Compound"
3358,12646,451,"Antimutagenic","4-PENTENYL-ISOTHIOCYANATE",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:16",NULL,NULL,12646,"Compound"
3359,12708,451,"Antimutagenic","SCOPOLETIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:16",NULL,NULL,12708,"Compound"
3360,12727,451,"Antimutagenic","MYRICETIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:16",NULL,NULL,12727,"Compound"
3361,12729,451,"Antimutagenic","MYRICITRIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:16",NULL,NULL,12729,"Compound"
3362,12755,451,"Antimutagenic","IMPERATORIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:17",NULL,NULL,12755,"Compound"
3363,12756,451,"Antimutagenic","PEDUNCULAGIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:17",NULL,NULL,12756,"Compound"
3364,12804,451,"Antimutagenic","FERULIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:17",NULL,NULL,12804,"Compound"
3365,13258,451,"Antimutagenic","LUTEOLIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:17",NULL,NULL,13258,"Compound"
3366,13312,451,"Antimutagenic","TURMERIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:17",NULL,NULL,13312,"Compound"
3367,13570,451,"Antimutagenic","LIMONENE",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:17",NULL,NULL,13570,"Compound"
3368,13865,451,"Antimutagenic","EMODIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:17",NULL,NULL,13865,"Compound"
3369,14376,451,"Antimutagenic","URSOLIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:17",NULL,NULL,14376,"Compound"
3370,14423,451,"Antimutagenic","CROCETIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:17",NULL,NULL,14423,"Compound"
3371,14616,451,"Antimutagenic","BETA-CAROTENE",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:17",NULL,NULL,14616,"Compound"
3372,14664,451,"Antimutagenic","BENZALDEHYDE",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:17",NULL,NULL,14664,"Compound"
3373,14817,451,"Antimutagenic","CARNOSOL",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:17",NULL,NULL,14817,"Compound"
3374,14908,451,"Antimutagenic","CARNOSIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:17",NULL,NULL,14908,"Compound"
3375,14943,451,"Antimutagenic","LINALOOL",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:17",NULL,NULL,14943,"Compound"
3376,15392,451,"Antimutagenic","DIALLYL-SULFIDE",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:17",NULL,NULL,15392,"Compound"
3377,15539,451,"Antimutagenic","CHRYSIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:17",NULL,NULL,15539,"Compound"
3378,15622,451,"Antimutagenic","COSTUNOLIDE",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:17",NULL,NULL,15622,"Compound"
3379,16506,451,"Antimutagenic","KAEMPFERIDE",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:17",NULL,NULL,16506,"Compound"
3380,16599,451,"Antimutagenic","CHLOROPHYLL",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:17",NULL,NULL,16599,"Compound"
3381,17121,451,"Antimutagenic","(-)-EPICATECHIN-GALLATE|EPICATECHIN-GALLATE",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:17",NULL,NULL,17121,"Compound"
3382,17407,451,"Antimutagenic","MYRCENE",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:17",NULL,NULL,17407,"Compound"
3383,17707,451,"Antimutagenic","(-)-EPIGALLOCATECHIN|EPIGALLOCATECHIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:17",NULL,NULL,17707,"Compound"
3384,17709,451,"Antimutagenic","(-)-EPIGALLOCATECHIN-GALLATE",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:17",NULL,NULL,17709,"Compound"
3385,17712,451,"Antimutagenic","(+)-GALLOCATECHIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:40","2014-11-05 14:50:17",NULL,NULL,17712,"Compound"
3386,20515,451,"Antimutagenic","ALLIXIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,20515,"Compound"
3387,21462,451,"Antimutagenic","PECTIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,21462,"Compound"
3388,12161,452,"Antimutilation","5-HYDROXYTRYPTAMINE",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,12161,"Compound"
3389,1028,453,"Antimyalgic","ETHYL-SALICYLATE",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,1028,"Compound"
3390,13403,453,"Antimyalgic","SELENIUM",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,13403,"Compound"
3391,5417,454,"Antimyasthenic","GUANIDINE",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,5417,"Compound"
3392,11941,455,"Antimycoplasmotic","COUMARIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,11941,"Compound"
3393,5956,456,"Antimycotic","LIGNANS",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,5956,"Compound"
3394,11639,456,"Antimycotic","AJOENE",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,11639,"Compound"
3395,12477,456,"Antimycotic","8-METHOXY-PSORALEN|XANTHOTOXIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,12477,"Compound"
3396,14507,457,"Antimyelotoxic","FOLACIN|FOLIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,14507,"Compound"
3397,9021,458,"Antimyoatrophic","BETAINE",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,9021,"Compound"
3398,7104,459,"Antimyocarditic","DIAZEPAM",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,7104,"Compound"
3399,8426,459,"Antimyocarditic","THIAMIN|VITAMIN-B-1",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,8426,"Compound"
3400,8430,459,"Antimyocarditic","ALLITHIAMIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,8430,"Compound"
3401,11907,459,"Antimyocarditic","QUERCETIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,11907,"Compound"
3402,5753,460,"Antimyoclonic","VITAMIN-E",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,5753,"Compound"
3403,10397,460,"Antimyoclonic","TOCOPHEROL",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,10397,"Compound"
3404,12166,461,"Antimyocontractant","DOPAMINE",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,12166,"Compound"
3405,5457,462,"Antimyopic","ANTHOCYANINS",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,5457,"Compound"
3406,449,463,"Antinarcotic","PIPERINE",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,449,"Compound"
3407,2100,463,"Antinarcotic","CAFFEINE",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,2100,"Compound"
3408,12531,464,"Antinauseant","FRUCTOSE",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,12531,"Compound"
3409,7456,465,"Antineoplastic","ASPERULOSIDE",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,7456,"Compound"
3410,7687,465,"Antineoplastic","LEUCOPELARGONIDIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,7687,"Compound"
3411,10858,465,"Antineoplastic","RHEIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,10858,"Compound"
3412,12202,465,"Antineoplastic","BENZYL-ISOTHIOCYANATE",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,12202,"Compound"
3413,12609,465,"Antineoplastic","BENZYL-THIOCYANATE",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,12609,"Compound"
3414,12804,465,"Antineoplastic","FERULIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,12804,"Compound"
3415,13865,465,"Antineoplastic","EMODIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,13865,"Compound"
3416,16719,465,"Antineoplastic","XANTHOMICROL",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,16719,"Compound"
3417,18314,465,"Antineoplastic","LEUCODELPHINIDIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,18314,"Compound"
3418,574,466,"Antinephritic","PYRIDOXINE",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,574,"Compound"
3419,885,466,"Antinephritic","HYDROQUINONE",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,885,"Compound"
3420,1111,466,"Antinephritic","TANNIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,1111,"Compound"
3421,1982,466,"Antinephritic","MANNITOL",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,1982,"Compound"
3422,2427,466,"Antinephritic","ROSMARINIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,2427,"Compound"
3423,2536,466,"Antinephritic","RUTIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,2536,"Compound"
3424,11859,466,"Antinephritic","HISTIDINE",NULL,"DUKE","DATABASE","2012-04-10 14:17:41","2014-11-05 14:50:17",NULL,NULL,11859,"Compound"
3425,13037,466,"Antinephritic","OLEANOLIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,13037,"Compound"
3426,14376,466,"Antinephritic","URSOLIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,14376,"Compound"
3427,3519,467,"Antinephrolytic","MAGNESIUM",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,3519,"Compound"
3428,1128,468,"Antinesidioblastosic","STARCH",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,1128,"Compound"
3429,453,469,"Antineuralgic","THEOPHYLLINE",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,453,"Compound"
3430,558,469,"Antineuralgic","ALLIIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,558,"Compound"
3431,756,469,"Antineuralgic","GLYCEROL",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,756,"Compound"
3432,882,469,"Antineuralgic","SALICYLIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,882,"Compound"
3433,1014,469,"Antineuralgic","NIACIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,1014,"Compound"
3434,5892,469,"Antineuralgic","PARTHENOLIDE",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,5892,"Compound"
3435,8426,469,"Antineuralgic","THIAMIN|VITAMIN-B-1",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,8426,"Compound"
3436,8430,469,"Antineuralgic","ALLITHIAMIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,8430,"Compound"
3437,9068,469,"Antineuralgic","CAMPHOR",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,9068,"Compound"
3438,11932,469,"Antineuralgic","APIOLE",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,11932,"Compound"
3439,12101,469,"Antineuralgic","SOLANINE",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,12101,"Compound"
3440,12193,469,"Antineuralgic","ALLICIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,12193,"Compound"
3441,12414,469,"Antineuralgic","CAPSAICIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,12414,"Compound"
3442,14502,469,"Antineuralgic","MENTHOL",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,14502,"Compound"
3443,14513,469,"Antineuralgic","BIOTIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,14513,"Compound"
3444,1224,470,"Antineuramidase","ASCORBIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,1224,"Compound"
3445,8426,471,"Antineurasthenic","THIAMIN|VITAMIN-B-1",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,8426,"Compound"
3446,8430,471,"Antineurasthenic","ALLITHIAMIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,8430,"Compound"
3447,574,472,"Antineuritic","PYRIDOXINE",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,574,"Compound"
3448,5753,472,"Antineuritic","VITAMIN-E",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,5753,"Compound"
3449,8426,472,"Antineuritic","THIAMIN|VITAMIN-B-1",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,8426,"Compound"
3450,8430,472,"Antineuritic","ALLITHIAMIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,8430,"Compound"
3451,10397,472,"Antineuritic","TOCOPHEROL",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,10397,"Compound"
3452,12414,472,"Antineuritic","CAPSAICIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,12414,"Compound"
3453,14798,472,"Antineuritic","THYMOL",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,14798,"Compound"
3454,11831,473,"Antineuroblastomic","GENISTEIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,11831,"Compound"
3455,12678,473,"Antineuroblastomic","S-ALLYL-L-CYSTEINE",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,12678,"Compound"
3456,12166,474,"Antineurogenic","DOPAMINE",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,12166,"Compound"
3457,567,475,"Antineuroleptic","L-DOPA",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,567,"Compound"
3458,565,476,"Antineuropathic","ALPHA-TOCOPHEROL",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,565,"Compound"
3459,574,476,"Antineuropathic","PYRIDOXINE",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,574,"Compound"
3460,3730,476,"Antineuropathic","ZINC",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,3730,"Compound"
3461,8426,476,"Antineuropathic","THIAMIN|VITAMIN-B-1",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,8426,"Compound"
3462,8430,476,"Antineuropathic","ALLITHIAMIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:42","2014-11-05 14:50:17",NULL,NULL,8430,"Compound"
3463,10397,476,"Antineuropathic","TOCOPHEROL",NULL,"DUKE","DATABASE","2012-04-10 14:17:43","2014-11-05 14:50:17",NULL,NULL,10397,"Compound"
3464,10549,476,"Antineuropathic?","INOSITOL",NULL,"DUKE","DATABASE","2012-04-10 14:17:43","2014-11-05 14:50:17",NULL,NULL,10549,"Compound"
3465,11869,476,"Antineuropathic","NARINGIN",NULL,"DUKE","DATABASE","2012-04-10 14:17:43","2014-11-05 14:50:17",NULL,NULL,11869,"Compound"
3466,14507,476,"Antineuropathic","FOLACIN|FOLIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:17:43","2014-11-05 14:50:17",NULL,NULL,14507,"Compound"
3467,3519,477,"Antineurotic","MAGNESIUM",NULL,"DUKE","DATABASE","2012-04-10 14:17:43","2014-11-05 14:50:17",NULL,NULL,3519,"Compound"
3468,2793,478,"AntiNF-kB","ANETHOLE",NULL,"DUKE","DATABASE","2012-04-10 14:17:43","2014-11-05 14:50:17",NULL,NULL,2793,"Compound"
3469,12678,478,"AntiNF-kB","S-ALLYL-L-CYSTEINE",NULL,"DUKE","DATABASE","2012-04-10 14:17:43","2014-11-05 14:50:17",NULL,NULL,12678,"Compound"
3470,13403,478,"AntiNF-kB","SELENIUM",NULL,"DUKE","DATABASE","2012-04-10 14:17:43","2014-11-05 14:50:17",NULL,NULL,13403,"Compound"
3471,578,479,"Antinicotinic","XANTHOTOXOL",NULL,"DUKE","DATABASE","2012-04-10 14:17:43","2014-11-05 14:50:17",NULL,NULL,578,"Compound"
3472,662,480,"Antinitrosaminic","GALLIC-ACID",NULL,"DUKE","DATABASE","2012-04-10 14:17:43","2014-11-05 14:50:17",NULL,NULL,662,"Compound"
