id,"external_id","annotations",compound_id,creator_id,updater_id,"created_at","updated_at"
1013,"CHEBI:30794","alpha,omega-dicarboxylic acid
",8118,NULL,NULL,"2015-02-23 23:32:58","2015-02-23 23:32:58"
1014,"LMFA01170041","Dicarboxylic acids
",8118,NULL,NULL,"2015-02-23 23:32:58","2015-02-23 23:32:58"
1015,"CHEBI:30842","oxo dicarboxylic acid
",8124,NULL,NULL,"2015-02-23 23:33:03","2015-02-23 23:33:03"
1016,"CHEBI:17790","one-carbon compound
primary alcohol
alkyl alcohol
",8125,NULL,NULL,"2015-02-23 23:33:05","2015-02-23 23:33:05"
1017,"METOH","a short-chain alcohol
",8125,NULL,NULL,"2015-02-23 23:33:05","2015-02-23 23:33:05"
1018,"CHEBI:39275","one-carbon compound
methyl halides
bromomethanes
",8127,NULL,NULL,"2015-02-23 23:33:10","2015-02-23 23:33:10"
1019,"C18447","Pesticides
",8127,NULL,NULL,"2015-02-23 23:33:10","2015-02-23 23:33:10"
1020,"CPD-12221","a bromide
",8127,NULL,NULL,"2015-02-23 23:33:10","2015-02-23 23:33:10"
1021,"METHYLBUT-CPD","a small molecule
",8130,NULL,NULL,"2015-02-23 23:33:13","2015-02-23 23:33:13"
1022,"CPD-7033","a small molecule
",8131,NULL,NULL,"2015-02-23 23:33:14","2015-02-23 23:33:14"
1023,"CHEBI:15837","primary alcohol
alkyl alcohol
",8132,NULL,NULL,"2015-02-23 23:33:15","2015-02-23 23:33:15"
1024,"LMFA05000108","Fatty alcohols
",8132,NULL,NULL,"2015-02-23 23:33:15","2015-02-23 23:33:15"
1025,"CPD-7032","a small molecule
",8132,NULL,NULL,"2015-02-23 23:33:15","2015-02-23 23:33:15"
1026,"CHEBI:31725","acetate ester
",8133,NULL,NULL,"2015-02-23 23:33:18","2015-02-23 23:33:18"
1027,"CHEBI:15825","enal
",8135,NULL,NULL,"2015-02-23 23:33:21","2015-02-23 23:33:21"
1028,"PRENAL","a small molecule
",8135,NULL,NULL,"2015-02-23 23:33:21","2015-02-23 23:33:21"
1029,"CHEBI:15767","one-carbon compound
chloromethanes
",8160,NULL,NULL,"2015-02-23 23:33:45","2015-02-23 23:33:45"
1030,"CPD-681","a small molecule
",8160,NULL,NULL,"2015-02-23 23:33:45","2015-02-23 23:33:45"
1031,"LMFA12000037","Oxygenated hydrocarbons
",8161,NULL,NULL,"2015-02-23 23:33:46","2015-02-23 23:33:46"
1032,"S-12-EPOXYPROPANE","a 1,2-epoxypropane
",8172,NULL,NULL,"2015-02-23 23:33:57","2015-02-23 23:33:57"
1033,"LMFA12000033","Oxygenated hydrocarbons
",8175,NULL,NULL,"2015-02-23 23:33:59","2015-02-23 23:33:59"
1034,"LMFA12000030","Oxygenated hydrocarbons
",8179,NULL,NULL,"2015-02-23 23:34:04","2015-02-23 23:34:04"
1035,"CHEBI:34856","morpholines
saturated organic heteromonocyclic parent
",8208,NULL,NULL,"2015-02-23 23:34:33","2015-02-23 23:34:33"
1036,"LMFA01020242","Branched fatty acids
",8217,NULL,NULL,"2015-02-23 23:34:40","2015-02-23 23:34:40"
1037,"LMFA01020083","Branched fatty acids
",8227,NULL,NULL,"2015-02-23 23:34:49","2015-02-23 23:34:49"
1038,"CHEBI:52774","methyl ketone
alpha-diketone
",8230,NULL,NULL,"2015-02-23 23:34:53","2015-02-23 23:34:53"
1039,"23-PENTANEDIONE","a small molecule
",8230,NULL,NULL,"2015-02-23 23:34:53","2015-02-23 23:34:53"
1040,"CHEBI:44884","primary alcohol
alkyl alcohol
",8231,NULL,NULL,"2015-02-23 23:34:55","2015-02-23 23:34:55"
1041,"LMFA05000112","Fatty alcohols
",8231,NULL,NULL,"2015-02-23 23:34:55","2015-02-23 23:34:55"
1042,"PENTANOL","a small molecule
",8231,NULL,NULL,"2015-02-23 23:34:55","2015-02-23 23:34:55"
1043,"LMFA12000069","Oxygenated hydrocarbons
",8244,NULL,NULL,"2015-02-23 23:35:09","2015-02-23 23:35:09"
1044,"CPD-13218","a ketone
",8244,NULL,NULL,"2015-02-23 23:35:09","2015-02-23 23:35:09"
1045,"CHEBI:8075","monocarboxylic acid
",8246,NULL,NULL,"2015-02-23 23:35:12","2015-02-23 23:35:12"
1046,"CHEBI:78399","benzylideneacetone
",8256,NULL,NULL,"2015-02-23 23:35:20","2015-02-23 23:35:20"
1047,"VESTITONE","an isoflavanone
",8259,NULL,NULL,"2015-02-23 23:35:24","2015-02-23 23:35:24"
1048,"CHEBI:28631","monocarboxylic acid
benzenes
",8272,NULL,NULL,"2015-02-23 23:35:34","2015-02-23 23:35:34"
1049,"CHEBI:30851","2-oxo monocarboxylic acid
",8273,NULL,NULL,"2015-02-23 23:35:36","2015-02-23 23:35:36"
1050,"PROPANE-1-2-DIOL","DL-12-Propanediol
",8275,NULL,NULL,"2015-02-23 23:35:40","2015-02-23 23:35:40"
1051,"CHEBI:44864","dithiol
",8278,NULL,NULL,"2015-02-23 23:35:43","2015-02-23 23:35:43"
1052,"CHEBI:28831","propan-1-ols
",8281,NULL,NULL,"2015-02-23 23:35:46","2015-02-23 23:35:46"
1053,"LMFA05000101","Fatty alcohols
",8281,NULL,NULL,"2015-02-23 23:35:46","2015-02-23 23:35:46"
1054,"PROPANOL","a primary alcohol
a short-chain alcohol
",8281,NULL,NULL,"2015-02-23 23:35:46","2015-02-23 23:35:46"
1055,"CHEBI:8474","alkanethiol
",8282,NULL,NULL,"2015-02-23 23:35:50","2015-02-23 23:35:50"
1056,"CHEBI:17824","secondary alcohol
",8283,NULL,NULL,"2015-02-23 23:35:51","2015-02-23 23:35:51"
1057,"ISO-PROPANOL","a small molecule
",8283,NULL,NULL,"2015-02-23 23:35:51","2015-02-23 23:35:51"
1058,"CHEBI:30768","saturated fatty acid
short-chain fatty acid
",8286,NULL,NULL,"2015-02-23 23:35:58","2015-02-23 23:35:58"
1059,"C00163","Straight chain fatty acids
Saturated fatty acids
",8286,NULL,NULL,"2015-02-23 23:35:58","2015-02-23 23:35:58"
1060,"LMFA01010003","Straight chain fatty acids
",8286,NULL,NULL,"2015-02-23 23:35:58","2015-02-23 23:35:58"
1061,"CHEBI:33135","pyrrolidines
azacycloalkane
saturated organic heteromonocyclic parent
",8291,NULL,NULL,"2015-02-23 23:36:05","2015-02-23 23:36:05"
1062,"CHEBI:19092","imine
pyrroline
",8291,NULL,NULL,"2015-02-23 23:36:05","2015-02-23 23:36:05"
1063,"CHEBI:19092","imine
pyrroline
",8293,NULL,NULL,"2015-02-23 23:36:09","2015-02-23 23:36:09"
1064,"CHEBI:32816","2-oxo monocarboxylic acid
",8294,NULL,NULL,"2015-02-23 23:36:11","2015-02-23 23:36:11"
1065,"LMFA01060077","Oxo fatty acids
",8294,NULL,NULL,"2015-02-23 23:36:11","2015-02-23 23:36:11"
1066,"CHEBI:17158","propanals
2-oxo aldehyde
",8296,NULL,NULL,"2015-02-23 23:36:16","2015-02-23 23:36:16"
1067,"METHYL-GLYOXAL","a ketoaldehyde
",8296,NULL,NULL,"2015-02-23 23:36:16","2015-02-23 23:36:16"
1068,"CHEBI:15343","aldehyde
",8298,NULL,NULL,"2015-02-23 23:36:22","2015-02-23 23:36:22"
1069,"ACETALD","an <i>n</i>-alkanal
",8298,NULL,NULL,"2015-02-23 23:36:22","2015-02-23 23:36:22"
1070,"CHEBI:49028","carboximidic acid
",8299,NULL,NULL,"2015-02-23 23:36:24","2015-02-23 23:36:24"
1071,"ACETAMIDE","a small molecule
",8299,NULL,NULL,"2015-02-23 23:36:24","2015-02-23 23:36:24"
1072,"CHEBI:15366","monocarboxylic acid
",8300,NULL,NULL,"2015-02-23 23:36:27","2015-02-23 23:36:27"
1073,"C00033","Straight chain fatty acids
Saturated fatty acids
",8300,NULL,NULL,"2015-02-23 23:36:27","2015-02-23 23:36:27"
1074,"LMFA01010002","Straight chain fatty acids
",8300,NULL,NULL,"2015-02-23 23:36:27","2015-02-23 23:36:27"
1075,"CHEBI:36610","acyclic carboxylic anhydride
",8301,NULL,NULL,"2015-02-23 23:36:32","2015-02-23 23:36:32"
1076,"CHEBI:15347","methyl ketone
propanone
ketone body
",8302,NULL,NULL,"2015-02-23 23:36:34","2015-02-23 23:36:34"
1077,"LMFA12000057","Oxygenated hydrocarbons
",8302,NULL,NULL,"2015-02-23 23:36:34","2015-02-23 23:36:34"
1078,"ACETONE","a methyl-ethyl-ketone
",8302,NULL,NULL,"2015-02-23 23:36:34","2015-02-23 23:36:34"
1079,"CHEBI:14750","beta-diketone
",8304,NULL,NULL,"2015-02-23 23:36:36","2015-02-23 23:36:36"
1080,"LMFA12000075","Oxygenated hydrocarbons
",8304,NULL,NULL,"2015-02-23 23:36:36","2015-02-23 23:36:36"
1081,"CPD-8879","a small molecule
",8304,NULL,NULL,"2015-02-23 23:36:36","2015-02-23 23:36:36"
1082,"CHEBI:32806","aconitic acid
",8306,NULL,NULL,"2015-02-23 23:36:39","2015-02-23 23:36:39"
1083,"CHEBI:32805","aconitic acid
",8307,NULL,NULL,"2015-02-23 23:36:41","2015-02-23 23:36:41"
1084,"CHEBI:15368","enal
",8308,NULL,NULL,"2015-02-23 23:36:44","2015-02-23 23:36:44"
1085,"C01471","Pesticides
",8308,NULL,NULL,"2015-02-23 23:36:44","2015-02-23 23:36:44"
1086,"ACROLEIN","a small molecule
",8308,NULL,NULL,"2015-02-23 23:36:44","2015-02-23 23:36:44"
1087,"CHEBI:28619","acrylamides
",8309,NULL,NULL,"2015-02-23 23:36:46","2015-02-23 23:36:46"
1088,"ACRYLAMIDE","a small molecule
",8309,NULL,NULL,"2015-02-23 23:36:46","2015-02-23 23:36:46"
1089,"CHEBI:30832","alpha,omega-dicarboxylic acid
",8310,NULL,NULL,"2015-02-23 23:36:49","2015-02-23 23:36:49"
1090,"LMFA01170048","Dicarboxylic acids
",8310,NULL,NULL,"2015-02-23 23:36:49","2015-02-23 23:36:49"
1091,"CHEBI:17431","guanidines
primary amino compound
",8311,NULL,NULL,"2015-02-23 23:36:50","2015-02-23 23:36:50"
1092,"C00179","Amines
",8311,NULL,NULL,"2015-02-23 23:36:50","2015-02-23 23:36:50"
1093,"CHEBI:16605","propenol
",8313,NULL,NULL,"2015-02-23 23:36:52","2015-02-23 23:36:52"
1094,"C02001","Pesticides
",8313,NULL,NULL,"2015-02-23 23:36:52","2015-02-23 23:36:52"
1095,"ALLYL-ALCOHOL","a small molecule
",8313,NULL,NULL,"2015-02-23 23:36:52","2015-02-23 23:36:52"
1096,"C10419","Isoflavonoids
isoflavanones
",8318,NULL,NULL,"2015-02-23 23:36:58","2015-02-23 23:36:58"
1097,"CHEBI:27710","ethyl sulfide
",8327,NULL,NULL,"2015-02-23 23:37:10","2015-02-23 23:37:10"
1098,"C18754","Dicarboximide fungicides
",8330,NULL,NULL,"2015-02-23 23:37:15","2015-02-23 23:37:15"
1099,"LMFA06000034","Fatty aldehydes
",8350,NULL,NULL,"2015-02-23 23:37:28","2015-02-23 23:37:28"
1100,"LMPK12120154","Chalcones and dihydrochalcones
",8369,NULL,NULL,"2015-02-23 23:37:47","2015-02-23 23:37:47"
1101,"CHEBI:74957","7-hydroxyisoflavones
",8379,NULL,NULL,"2015-02-23 23:37:59","2015-02-23 23:37:59"
1102,"LMPK12050102","Isoflavonoids
",8379,NULL,NULL,"2015-02-23 23:37:59","2015-02-23 23:37:59"
1103,"CPD-6998","a small molecule
",8379,NULL,NULL,"2015-02-23 23:37:59","2015-02-23 23:37:59"
1104,"CHEBI:49019","aliphatic sulfide
",8380,NULL,NULL,"2015-02-23 23:38:01","2015-02-23 23:38:01"
1105,"CPD-7037","an organosulfur compound
",8380,NULL,NULL,"2015-02-23 23:38:01","2015-02-23 23:38:01"
1106,"CHEBI:17678","7-hydroxyisoflavones
methoxyisoflavone
",8384,NULL,NULL,"2015-02-23 23:38:06","2015-02-23 23:38:06"
1107,"C02920","isoflavones
",8384,NULL,NULL,"2015-02-23 23:38:06","2015-02-23 23:38:06"
1108,"LMPK12050081","Isoflavonoids
",8384,NULL,NULL,"2015-02-23 23:38:06","2015-02-23 23:38:06"
1109,"2-HYDROXYFORMONONETIN","a small molecule
",8384,NULL,NULL,"2015-02-23 23:38:06","2015-02-23 23:38:06"
1110,"CHEBI:55365","cinnamaldehydes
",8405,NULL,NULL,"2015-02-23 23:38:23","2015-02-23 23:38:23"
1111,"CHEBI:18385","thiamine
",8426,NULL,NULL,"2015-02-23 23:38:48","2015-02-23 23:38:48"
1112,"C00378","Water-soluble vitamins
",8426,NULL,NULL,"2015-02-23 23:38:48","2015-02-23 23:38:48"
1113,"THIAMINE","a vitamin
",8426,NULL,NULL,"2015-02-23 23:38:48","2015-02-23 23:38:48"
1114,"CHEBI:2533","organochlorine compound
monocarboxylic acid amide
",8440,NULL,NULL,"2015-02-23 23:39:03","2015-02-23 23:39:03"
1115,"C10928","Anilide herbicides
",8440,NULL,NULL,"2015-02-23 23:39:03","2015-02-23 23:39:03"
1116,"CHEBI:3015","carbamate ester
benzimidazoles
benzimidazolamine pesticide
",8441,NULL,NULL,"2015-02-23 23:39:04","2015-02-23 23:39:04"
1117,"C10896","Carbamate fungicides
Carbamate pesticides
",8441,NULL,NULL,"2015-02-23 23:39:04","2015-02-23 23:39:04"
1118,"CHEBI:3392","carbamate ester
benzimidazoles
",8443,NULL,NULL,"2015-02-23 23:39:08","2015-02-23 23:39:08"
1119,"C10897","Carbamate fungicides
",8443,NULL,NULL,"2015-02-23 23:39:08","2015-02-23 23:39:08"
1120,"CHEBI:34611","carbamate ester
1-benzofurans
",8444,NULL,NULL,"2015-02-23 23:39:09","2015-02-23 23:39:09"
1121,"C14291","Carbamate insecticides
",8444,NULL,NULL,"2015-02-23 23:39:10","2015-02-23 23:39:10"
1122,"CHEBI:34703","benzoylurea insecticide
",8452,NULL,NULL,"2015-02-23 23:39:15","2015-02-23 23:39:15"
1123,"C14427","Pesticides
",8452,NULL,NULL,"2015-02-23 23:39:15","2015-02-23 23:39:15"
1124,"CHEBI:38483","carbamate ester
",8456,NULL,NULL,"2015-02-23 23:39:20","2015-02-23 23:39:20"
1125,"C18649","Carbamate insecticides
",8456,NULL,NULL,"2015-02-23 23:39:20","2015-02-23 23:39:20"
1126,"CHEBI:52896","xanthene dye
organic cation
",8460,NULL,NULL,"2015-02-23 23:39:24","2015-02-23 23:39:24"
1127,"C18659","Phosphoramido insecticides
",8461,NULL,NULL,"2015-02-23 23:39:27","2015-02-23 23:39:27"
1128,"C10988","Pyrethroid insecticides
Pyrethroid pesticides
",8465,NULL,NULL,"2015-02-23 23:39:33","2015-02-23 23:39:33"
1129,"C18860","Dicarboximide fungicides
",8466,NULL,NULL,"2015-02-23 23:39:34","2015-02-23 23:39:34"
1130,"C18660","Organophosphorus insecticides
",8467,NULL,NULL,"2015-02-23 23:39:35","2015-02-23 23:39:35"
1131,"C18739","Conazole fungicides
",8468,NULL,NULL,"2015-02-23 23:39:36","2015-02-23 23:39:36"
1132,"CHEBI:28909","ureas
organochlorine compound
benzenes
imidazolidine-2,4-dione
",8469,NULL,NULL,"2015-02-23 23:39:38","2015-02-23 23:39:38"
1133,"C11208","Dicarboximide fungicides
",8469,NULL,NULL,"2015-02-23 23:39:38","2015-02-23 23:39:38"
1134,"C11002","Organophosphorus insecticides
",8470,NULL,NULL,"2015-02-23 23:39:40","2015-02-23 23:39:40"
1135,"CHEBI:38505","carbamate ester
",8471,NULL,NULL,"2015-02-23 23:39:41","2015-02-23 23:39:41"
1136,"C18418","Carbamate insecticides
",8471,NULL,NULL,"2015-02-23 23:39:41","2015-02-23 23:39:41"
1137,"CHEBI:38718","carbamate ester
organic thiophosphate
organothiophosphate insecticide
",8474,NULL,NULL,"2015-02-23 23:39:46","2015-02-23 23:39:46"
1138,"C18661","Organophosphorus insecticides
",8474,NULL,NULL,"2015-02-23 23:39:46","2015-02-23 23:39:46"
1139,"C18667","Phosphoramido insecticides
",8477,NULL,NULL,"2015-02-23 23:39:51","2015-02-23 23:39:51"
1140,"C11196","Carbamate pesticides
Carbamate insecticides
",8478,NULL,NULL,"2015-02-23 23:39:53","2015-02-23 23:39:53"
1141,"CHEBI:38728","monocarboxylic acid amide
dialkyl phosphate
organophosphate insecticide
alkenyl phosphate
",8480,NULL,NULL,"2015-02-23 23:39:55","2015-02-23 23:39:55"
1142,"C18663","Organophosphorus insecticides
",8480,NULL,NULL,"2015-02-23 23:39:55","2015-02-23 23:39:55"
1143,"C18749","Organophosphorus insecticides
",8481,NULL,NULL,"2015-02-23 23:39:56","2015-02-23 23:39:56"
1144,"CHEBI:38571","carbamate ester
",8486,NULL,NULL,"2015-02-23 23:40:01","2015-02-23 23:40:01"
1145,"C18771","Carbamate insecticides
",8486,NULL,NULL,"2015-02-23 23:40:01","2015-02-23 23:40:01"
1146,"CHEBI:62629","C-nitro compound
organoarsonic acid
",8501,NULL,NULL,"2015-02-23 23:40:12","2015-02-23 23:40:12"
1147,"CHEBI:74357","sulfonic acid derivative
",8511,NULL,NULL,"2015-02-23 23:40:20","2015-02-23 23:40:20"
1148,"METHYLMETHANETHIOSULFONATE","a small molecule
",8511,NULL,NULL,"2015-02-23 23:40:20","2015-02-23 23:40:20"
1149,"CHEBI:49017","aliphatic sulfide
",8542,NULL,NULL,"2015-02-23 23:40:49","2015-02-23 23:40:49"
1150,"CPD-7036","an organosulfur compound
",8542,NULL,NULL,"2015-02-23 23:40:49","2015-02-23 23:40:49"
1151,"CHEBI:74456","cyclic ketone
furans
enol
",8544,NULL,NULL,"2015-02-23 23:40:52","2015-02-23 23:40:52"
1152,"CHEBI:4918","phenylpropanoid
",8549,NULL,NULL,"2015-02-23 23:41:06","2015-02-23 23:41:06"
1153,"CPD-6482","a small molecule
",8549,NULL,NULL,"2015-02-23 23:41:06","2015-02-23 23:41:06"
1154,"LMPK12120455","Chalcones and dihydrochalcones
",8701,NULL,NULL,"2015-02-23 23:43:02","2015-02-23 23:43:02"
1155,"CHEBI:18353","phenols
benzyl alcohols
monomethoxybenzene
",8711,NULL,NULL,"2015-02-23 23:43:05","2015-02-23 23:43:05"
1156,"VANILLYL-ALCOHOL","a small molecule
",8711,NULL,NULL,"2015-02-23 23:43:05","2015-02-23 23:43:05"
1157,"CHEBI:34918","phenols
salicylates
benzoate ester
",8717,NULL,NULL,"2015-02-23 23:43:11","2015-02-23 23:43:11"
1158,"CHEBI:28671","benzaldehydes
",8725,NULL,NULL,"2015-02-23 23:43:16","2015-02-23 23:43:16"
1159,"C06577","Cyclic monoterpenes
",8725,NULL,NULL,"2015-02-23 23:43:16","2015-02-23 23:43:16"
1160,"CPD-1003","a small molecule
",8725,NULL,NULL,"2015-02-23 23:43:16","2015-02-23 23:43:16"
1161,"CHEBI:38506","phenols
",8730,NULL,NULL,"2015-02-23 23:43:21","2015-02-23 23:43:21"
1162,"CHEBI:27810","resorcinols
benzenediol
",8739,NULL,NULL,"2015-02-23 23:43:31","2015-02-23 23:43:31"
1163,"CPD-623","a benzenediol
",8739,NULL,NULL,"2015-02-23 23:43:31","2015-02-23 23:43:31"
1164,"CHEBI:30746","benzoic acids
",8740,NULL,NULL,"2015-02-23 23:43:35","2015-02-23 23:43:35"
1165,"CHEBI:71231","dihydrochalcones
",8745,NULL,NULL,"2015-02-23 23:43:43","2015-02-23 23:43:43"
1166,"LMPK12120464","Chalcones and dihydrochalcones
",8745,NULL,NULL,"2015-02-23 23:43:43","2015-02-23 23:43:43"
1167,"CHEBI:17987","benzyl alcohols
",8746,NULL,NULL,"2015-02-23 23:43:44","2015-02-23 23:43:44"
1168,"BENZYL-ALCOHOL","an aromatic compound
",8746,NULL,NULL,"2015-02-23 23:43:44","2015-02-23 23:43:44"
1169,"CHEBI:41308","benzophenones
",8754,NULL,NULL,"2015-02-23 23:43:59","2015-02-23 23:43:59"
1170,"CHEBI:68889","catechols
primary alcohol
",8755,NULL,NULL,"2015-02-23 23:44:00","2015-02-23 23:44:00"
1171,"C12300","Menthane monoterpenoids
Cyclic monoterpenes
",8757,NULL,NULL,"2015-02-23 23:44:10","2015-02-23 23:44:10"
1172,"CHEBI:32356","2,3-dihydroxycinnamic acid
",8765,NULL,NULL,"2015-02-23 23:44:16","2015-02-23 23:44:16"
1173,"CHEBI:78886","hydroquinones
",8772,NULL,NULL,"2015-02-23 23:44:22","2015-02-23 23:44:22"
1174,"CHEBI:34444","phenols
",8773,NULL,NULL,"2015-02-23 23:44:24","2015-02-23 23:44:24"
1175,"CHEBI:16731","cinnamaldehydes
",8782,NULL,NULL,"2015-02-23 23:44:30","2015-02-23 23:44:30"
1176,"C00903","Monolignols
",8782,NULL,NULL,"2015-02-23 23:44:30","2015-02-23 23:44:30"
1177,"CHEBI:35697","cinnamic acid
",8785,NULL,NULL,"2015-02-23 23:44:33","2015-02-23 23:44:33"
1178,"C00423","Monolignols
",8785,NULL,NULL,"2015-02-23 23:44:33","2015-02-23 23:44:33"
1179,"CHEBI:28054","cresol
",8786,NULL,NULL,"2015-02-23 23:44:34","2015-02-23 23:44:34"
1180,"CPD-109","a methylphenol
",8786,NULL,NULL,"2015-02-23 23:44:34","2015-02-23 23:44:34"
1181,"CHEBI:17231","cresol
",8789,NULL,NULL,"2015-02-23 23:44:40","2015-02-23 23:44:40"
1182,"CPD-112","a methylphenol
",8789,NULL,NULL,"2015-02-23 23:44:40","2015-02-23 23:44:40"
1183,"CHEBI:17847","cresol
",8790,NULL,NULL,"2015-02-23 23:44:42","2015-02-23 23:44:42"
1184,"CPD-108","a methylphenol
",8790,NULL,NULL,"2015-02-23 23:44:42","2015-02-23 23:44:42"
1185,"CHEBI:72752","organic disulfide
organic aromatic compound
",8793,NULL,NULL,"2015-02-23 23:44:48","2015-02-23 23:44:48"
1186,"CHEBI:16130","organochlorine insecticide
benzenoid aromatic compound
chlorophenylethane
",8851,NULL,NULL,"2015-02-23 23:45:21","2015-02-23 23:45:21"
1187,"C04623","Organochlorine pesticides
Organochlorine insecticides
",8851,NULL,NULL,"2015-02-23 23:45:21","2015-02-23 23:45:21"
1188,"CPD-43","an insecticide
",8851,NULL,NULL,"2015-02-23 23:45:21","2015-02-23 23:45:21"
1189,"CHEBI:33216","bisphenol
",8857,NULL,NULL,"2015-02-23 23:45:26","2015-02-23 23:45:26"
1190,"C13624","Bisphenols
",8857,NULL,NULL,"2015-02-23 23:45:26","2015-02-23 23:45:26"
1191,"CHEBI:48400","monocarboxylic acid
catechols
",8858,NULL,NULL,"2015-02-23 23:45:27","2015-02-23 23:45:27"
1192,"CHEBI:17254","methylcatechol
",8862,NULL,NULL,"2015-02-23 23:45:31","2015-02-23 23:45:31"
1193,"4-METHYLCATECHOL","a catechol
",8862,NULL,NULL,"2015-02-23 23:45:31","2015-02-23 23:45:31"
1194,"CHEBI:17098","benzaldehydes
",8865,NULL,NULL,"2015-02-23 23:45:39","2015-02-23 23:45:39"
1195,"VERATRALDEHYDE","a small molecule
",8865,NULL,NULL,"2015-02-23 23:45:39","2015-02-23 23:45:39"
1196,"CHEBI:59114","dimethoxybenzene
",8866,NULL,NULL,"2015-02-23 23:45:42","2015-02-23 23:45:42"
1197,"CHEBI:39839","phenols
",8880,NULL,NULL,"2015-02-23 23:45:55","2015-02-23 23:45:55"
1198,"CPD-10888","a phenol
",8880,NULL,NULL,"2015-02-23 23:45:55","2015-02-23 23:45:55"
1199,"CHEBI:31980","fluorocarbon
",8900,NULL,NULL,"2015-02-23 23:46:05","2015-02-23 23:46:05"
1200,"CHEBI:16865","monocarboxylic acid
gamma-amino acid
",8938,NULL,NULL,"2015-02-23 23:46:08","2015-02-23 23:46:08"
1201,"C00334","Amino fatty acids
Other amino acids
Biogenic amines
",8938,NULL,NULL,"2015-02-23 23:46:08","2015-02-23 23:46:08"
1202,"LMFA01100039","Amino fatty acids
",8938,NULL,NULL,"2015-02-23 23:46:08","2015-02-23 23:46:08"
1203,"CHEBI:50037","amidobenzoic acid
",9017,NULL,NULL,"2015-02-23 23:46:17","2015-02-23 23:46:17"
1204,"CHEBI:17750","amino-acid betaine
glycine derivative
",9021,NULL,NULL,"2015-02-23 23:46:21","2015-02-23 23:46:21"
1205,"BETAINE","a methylated methyl acceptor
",9021,NULL,NULL,"2015-02-23 23:46:21","2015-02-23 23:46:21"
1206,"C18706","Pesticides
",9043,NULL,NULL,"2015-02-23 23:46:23","2015-02-23 23:46:23"
1207,"CPD-3627","an amine
",9043,NULL,NULL,"2015-02-23 23:46:23","2015-02-23 23:46:23"
1208,"CHEBI:28855","polyphenol
macrocycle
crown compound
organic aromatic compound
",9168,NULL,NULL,"2015-02-23 23:46:30","2015-02-23 23:46:30"
1209,"CHEBI:16016","ketotriose
",9295,NULL,NULL,"2015-02-23 23:46:52","2015-02-23 23:46:52"
1210,"C00184","Ketoses
",9295,NULL,NULL,"2015-02-23 23:46:52","2015-02-23 23:46:52"
1211,"DIHYDROXYACETONE","a small molecule
",9295,NULL,NULL,"2015-02-23 23:46:52","2015-02-23 23:46:52"
1212,"CHEBI:271436","tertiary amine
ethanolamines
",9312,NULL,NULL,"2015-02-23 23:46:59","2015-02-23 23:46:59"
1213,"CHEBI:38381","dodecenoic acid
",9341,NULL,NULL,"2015-02-23 23:47:26","2015-02-23 23:47:26"
1214,"LMFA01030043","Unsaturated fatty acids
",9341,NULL,NULL,"2015-02-23 23:47:26","2015-02-23 23:47:26"
1215,"CHEBI:48947","beta-lactam
",9357,NULL,NULL,"2015-02-23 23:47:29","2015-02-23 23:47:29"
1216,"C06662","Clavams
",9357,NULL,NULL,"2015-02-23 23:47:29","2015-02-23 23:47:29"
1217,"CHEBI:3485","cephalosporin
ketoxime
",9430,NULL,NULL,"2015-02-23 23:47:57","2015-02-23 23:47:57"
1218,"CHEBI:16842","one-carbon compound
aldehyde
",9446,NULL,NULL,"2015-02-23 23:48:00","2015-02-23 23:48:00"
1219,"FORMALDEHYDE","an <i>n</i>-alkanal
",9446,NULL,NULL,"2015-02-23 23:48:00","2015-02-23 23:48:00"
1220,"CHEBI:73990","2-monoglyceride
monooleoylglycerol
",9515,NULL,NULL,"2015-02-23 23:48:15","2015-02-23 23:48:15"
1221,"LMGL01010024","Monoacylglycerols
",9515,NULL,NULL,"2015-02-23 23:48:15","2015-02-23 23:48:15"
1222,"CHEBI:17343","leucoanthocyanidin
pentahydroxyflavan
",9573,NULL,NULL,"2015-02-23 23:48:43","2015-02-23 23:48:43"
1223,"C03648","Flavan 3,4-diols
",9573,NULL,NULL,"2015-02-23 23:48:43","2015-02-23 23:48:43"
1224,"CHEBI:5712","primary aliphatic amine
",9574,NULL,NULL,"2015-02-23 23:48:44","2015-02-23 23:48:44"
