id,"name","gene_name","description","go_classification","general_function","specific_function","pathway","reaction","cellular_location","signals","transmembrane_regions",molecular_weight,theoretical_pi,"locus","chromosome","uniprot_name","uniprot_id","pdb_id","genbank_protein_id","genbank_gene_id","genecard_id","genatlas_id","hgnc_id","hprd_id","organism","general_citations","comments",creator_id,updater_id,"created_at","updated_at"
551,"5-hydroxytryptamine receptor 7","HTR7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P34969",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:29:39","2015-02-23 23:29:39"
552,"5-hydroxytryptamine receptor 1B","HTR1B",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P28222",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:29:39","2015-02-23 23:29:39"
553,"5-hydroxytryptamine receptor 1A","HTR1A",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P08908",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:29:39","2015-02-23 23:29:39"
554,"5-hydroxytryptamine receptor 6","HTR6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P50406",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:29:39","2015-02-23 23:29:39"
555,"Histamine H1 receptor","HRH1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P35367",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:29:39","2015-02-23 23:29:39"
556,"5-hydroxytryptamine receptor 3A","HTR3A",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P46098",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:29:39","2015-02-23 23:29:39"
557,"5-hydroxytryptamine receptor 1D","HTR1D",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P28221",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:29:39","2015-02-23 23:29:39"
558,"3-hydroxy-3-methylglutaryl-coenzyme A reductase","HMGCR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P04035",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:29:45","2015-02-23 23:29:45"
559,"Mevalonate kinase","MVK",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q03426",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:29:45","2015-02-23 23:29:45"
560,"Creatine kinase S-type, mitochondrial","CKMT2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P17540",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:29:55","2015-02-23 23:29:55"
561,"Creatine kinase B-type","CKB",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P12277",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:29:55","2015-02-23 23:29:55"
562,"Creatine kinase U-type, mitochondrial","CKMT1A",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P12532",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:29:55","2015-02-23 23:29:55"
563,"Creatine kinase M-type","CKM",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P06732",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:29:55","2015-02-23 23:29:55"
564,"Ribonuclease pancreatic","RNASE1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P07998",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:29:57","2015-02-23 23:29:57"
565,"Disks large homolog 4","DLG4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P78352",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:29:57","2015-02-23 23:29:57"
566,"Galactocerebrosidase","GALC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P54803",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:02","2015-02-23 23:30:02"
567,"N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase","PIGL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9Y2B2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:02","2015-02-23 23:30:02"
568,"Sphingomyelin phosphodiesterase","SMPD1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P17405",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:02","2015-02-23 23:30:02"
569,"Ceramide glucosyltransferase","UGCG",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q16739",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:03","2015-02-23 23:30:03"
570,"Phosphatidylinositol N-acetylglucosaminyltransferase subunit Q","PIGQ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9BRB3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:03","2015-02-23 23:30:03"
571,"Phosphatidylinositol N-acetylglucosaminyltransferase subunit A","PIGA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P37287",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:03","2015-02-23 23:30:03"
572,"Phosphatidylinositol N-acetylglucosaminyltransferase subunit H","PIGH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q14442",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:03","2015-02-23 23:30:03"
573,"Phosphatidylinositol N-acetylglucosaminyltransferase subunit P","PIGP",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P57054",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:03","2015-02-23 23:30:03"
574,"Phosphatidylinositol N-acetylglucosaminyltransferase subunit C","PIGC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q92535",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:03","2015-02-23 23:30:03"
575,"2-hydroxyacylsphingosine 1-beta-galactosyltransferase","UGT8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q16880",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:03","2015-02-23 23:30:03"
576,"Collagen type IV alpha-3-binding protein","COL4A3BP",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9Y5P4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:03","2015-02-23 23:30:03"
577,"T-cell surface glycoprotein CD1e, membrane-associated","CD1E",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P15812",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:03","2015-02-23 23:30:03"
578,"Epididymal secretory protein E1","NPC2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P61916",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:03","2015-02-23 23:30:03"
579,"Ceramide synthase 1","CERS1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P27544",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:03","2015-02-23 23:30:03"
580,"Antigen-presenting glycoprotein CD1d","CD1D",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P15813",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:03","2015-02-23 23:30:03"
581,"GPI mannosyltransferase 1","PIGM",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9H3S5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:03","2015-02-23 23:30:03"
582,"Phosphatidylinositol-glycan biosynthesis class W protein","PIGW",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q7Z7B1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:03","2015-02-23 23:30:03"
583,"Phosphatidylinositol-glycan biosynthesis class X protein","PIGX",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q8TBF5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:03","2015-02-23 23:30:03"
584,"GPI mannosyltransferase 4","PIGZ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q86VD9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:03","2015-02-23 23:30:03"
585,"Lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase","B3GNT5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9BYG0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:03","2015-02-23 23:30:03"
586,"Beta-1,3-galactosyltransferase 5","B3GALT5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9Y2C3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:03","2015-02-23 23:30:03"
587,"GPI mannosyltransferase 3","PIGB",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q92521",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:03","2015-02-23 23:30:03"
588,"Phosphatidylinositol-glycan biosynthesis class F protein","PIGF",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q07326",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:03","2015-02-23 23:30:03"
589,"GPI ethanolamine phosphate transferase 2","PIGG",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q5H8A4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:03","2015-02-23 23:30:03"
590,"GPI ethanolamine phosphate transferase 1","PIGN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O95427",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:04","2015-02-23 23:30:04"
591,"GPI ethanolamine phosphate transferase 3","PIGO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q8TEQ8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:04","2015-02-23 23:30:04"
592,"GPI transamidase component PIG-S","PIGS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q96S52",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:04","2015-02-23 23:30:04"
593,"GPI transamidase component PIG-T","PIGT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q969N2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:04","2015-02-23 23:30:04"
594,"Phosphatidylinositol glycan anchor biosynthesis class U protein","PIGU",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9H490",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:04","2015-02-23 23:30:04"
595,"GPI mannosyltransferase 2","PIGV",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9NUD9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:04","2015-02-23 23:30:04"
596,"Phosphatidylinositol N-acetylglucosaminyltransferase subunit Y","PIGY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q3MUY2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:04","2015-02-23 23:30:04"
597,"Non-lysosomal glucosylceramidase","GBA2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9HCG7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:04","2015-02-23 23:30:04"
598,"Protein FAN","NSMAF",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q92636",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:04","2015-02-23 23:30:04"
599,"GPI-anchor transamidase","PIGK",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q92643",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:04","2015-02-23 23:30:04"
600,"Thymidine phosphorylase","TYMP",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P19971",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:07","2015-02-23 23:30:07"
601,"Uridine phosphorylase 1","UPP1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q16831",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:07","2015-02-23 23:30:07"
602,"Uridine phosphorylase 2","UPP2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O95045",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:07","2015-02-23 23:30:07"
603,"Uridine-cytidine kinase-like 1","UCKL1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9NWZ5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:07","2015-02-23 23:30:07"
604,"Uracil phosphoribosyltransferase homolog","UPRT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q96BW1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:07","2015-02-23 23:30:07"
605,"Thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 1","TSTD1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q8NFU3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:12","2015-02-23 23:30:12"
606,"Triosephosphate isomerase","TPI1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P60174",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:13","2015-02-23 23:30:13"
607,"tRNA pseudouridine synthase A, mitochondrial","PUS1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9Y606",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:36","2015-02-23 23:30:36"
608,"H/ACA ribonucleoprotein complex subunit 4","DKC1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O60832",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:36","2015-02-23 23:30:36"
609,"Putative tRNA pseudouridine synthase Pus10","PUS10",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q3MIT2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:36","2015-02-23 23:30:36"
610,"tRNA pseudouridine synthase 3","PUS3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9BZE2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:36","2015-02-23 23:30:36"
611,"tRNA pseudouridine synthase-like 1","PUSL1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q8N0Z8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:36","2015-02-23 23:30:36"
612,"Glucosidase 2 subunit beta","PRKCSH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P14314",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:38","2015-02-23 23:30:38"
613,"Uridine 5'-monophosphate synthase","UMPS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P11172",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:44","2015-02-23 23:30:44"
614,"UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase","DPAGT1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9H3H5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:44","2015-02-23 23:30:44"
615,"ENTPD4 protein","ENTPD4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q8NE73",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:44","2015-02-23 23:30:44"
616,"UMP-CMP kinase 2, mitochondrial","CMPK2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q5EBM0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:44","2015-02-23 23:30:44"
617,"Ribonucleoside-diphosphate reductase large subunit","RRM1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"P23921",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:46","2015-02-23 23:30:46"
618,"Chondroitin sulfate N-acetylgalactosaminyltransferase 1","CSGALNACT1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q8TDX6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:46","2015-02-23 23:30:46"
619,"GTP:AMP phosphotransferase, mitochondrial","AK3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9UIJ7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:47","2015-02-23 23:30:47"
620,"Beta-1,4 N-acetylgalactosaminyltransferase 1","B4GALNT1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q00973",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:47","2015-02-23 23:30:47"
621,"Lactosylceramide 4-alpha-galactosyltransferase","A4GALT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9NPC4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:47","2015-02-23 23:30:47"
622,"Dolichyl-phosphate beta-glucosyltransferase","ALG5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q9Y673",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:47","2015-02-23 23:30:47"
623,"Beta-1,3-galactosyltransferase 4","B3GALT4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O96024",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:47","2015-02-23 23:30:47"
624,"Polyribonucleotide nucleotidyltransferase 1, mitochondrial","PNPT1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q8TCS8",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:47","2015-02-23 23:30:47"
625,"Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase","MGAT2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q10469",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:47","2015-02-23 23:30:47"
626,"Exostosin-1","EXT1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q16394",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:47","2015-02-23 23:30:47"
627,"Exostosin-like 3","EXTL3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O43909",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:47","2015-02-23 23:30:47"
628,"Exostosin-2","EXT2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q93063",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:47","2015-02-23 23:30:47"
629,"Exostosin-like 1","EXTL1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q92935",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:47","2015-02-23 23:30:47"
630,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase","B3GNT1",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"O43505",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:47","2015-02-23 23:30:47"
631,"Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A","MGAT5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q09328",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:48","2015-02-23 23:30:48"
632,"Beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase","MGAT3",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Q09327",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2015-02-23 23:30:48","2015-02-23 23:30:48"
